Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC]
22/10/2020 18:27:32,553;37,690484;15,75259;30,043097;29,702736;53,83939;28,013637;79,149271;29,148444
22/10/2020 18:27:33,553;37,686321;15,748606;30,045251;29,699967;53,83939;28,013637;79,149271;29,148444
22/10/2020 18:27:34,552;37,684933;15,744623;30,043559;29,699352;53,736503;28,065076;79,252156;29,251336
22/10/2020 18:27:35,553;37,684162;15,744163;30,041712;29,696736;53,890833;28,013637;79,200714;29,096998
22/10/2020 18:27:36,706;37,682157;15,742325;30,04402;29,696121;54,045163;28,065076;79,149271;29,148444
22/10/2020 18:27:37,553;37,679073;15,739107;30,042635;29,692582;53,942276;28,065076;79,200714;29,19989
22/10/2020 18:27:38,552;37,679227;15,737881;30,040482;29,691967;53,83939;28,013637;79,252156;29,19989
22/10/2020 18:27:39,553;37,677531;15,736502;30,042174;29,687813;53,942276;28,013637;79,252156;29,19989
22/10/2020 18:27:40,553;37,674755;15,734817;30,040943;29,687813;53,83939;28,013637;79,200714;29,19989
22/10/2020 18:27:41,552;37,675372;15,734817;30,041712;29,686121;53,890833;28,167954;79,252156;29,148444
22/10/2020 18:27:42,569;37,673059;15,730833;30,040943;29,681967;53,942276;28,013637;79,149271;29,251336
22/10/2020 18:27:43,554;37,671671;15,729301;30,041251;29,680274;53,890833;28,013637;79,149271;29,251336
22/10/2020 18:27:44,552;37,669512;15,72639;30,040789;29,680428;53,890833;28,013637;79,200714;29,19989
22/10/2020 18:27:45,553;37,669975;15,724858;30,041558;29,679044;53,942276;27,807881;79,097829;29,19989
22/10/2020 18:27:46,553;37,667199;15,721334;30,041558;29,675813;53,890833;28,013637;79,149271;29,148444
22/10/2020 18:27:47,552;37,665503;15,720721;30,042635;29,674274;53,942276;28,013637;79,149271;29,148444
22/10/2020 18:27:48,552;37,666583;15,717503;30,043097;29,673351;53,83939;28,013637;79,149271;29,148444
22/10/2020 18:27:49,553;37,664732;15,717044;30,043866;29,673505;53,942276;28,065076;79,200714;29,148444
22/10/2020 18:27:50,553;37,661031;15,712141;30,04602;29,673505;53,942276;28,065076;79,200714;29,148444
22/10/2020 18:27:51,553;37,659335;15,710609;30,044635;29,671197;53,736503;27,962198;79,200714;29,148444
22/10/2020 18:27:52,553;37,658873;15,70831;30,044328;29,671813;53,787947;28,013637;79,200714;29,19989
22/10/2020 18:27:53,553;37,658102;15,70831;30,046482;29,670736;53,787947;28,013637;79,149271;29,19989
22/10/2020 18:27:54,553;37,654247;15,702795;30,046328;29,669813;53,787947;28,065076;79,149271;29,148444
22/10/2020 18:27:55,552;37,653784;15,701262;30,047712;29,669044;53,787947;28,065076;79,149271;29,148444
22/10/2020 18:27:56,553;37,651317;15,698964;30,048482;29,667659;53,736503;28,013637;79,149271;29,148444
22/10/2020 18:27:57,553;37,650237;15,697126;30,047405;29,667967;53,787947;28,065076;79,097829;29,096998
22/10/2020 18:27:58,553;37,649004;15,695134;30,049559;29,665505;53,942276;28,116515;79,200714;29,19989
22/10/2020 18:27:59,554;37,646074;15,693602;30,047866;29,663505;53,83939;28,013637;79,149271;29,148444
22/10/2020 18:28:00,553;37,643915;15,694521;30,047712;29,662736;53,83939;28,065076;79,200714;29,148444
22/10/2020 18:28:01,553;37,643144;15,694214;30,047251;29,662428;53,736503;27,962198;79,149271;29,148444
22/10/2020 18:28:02,552;37,64191;15,692223;30,046482;29,660582;53,736503;28,065076;79,097829;29,19989
22/10/2020 18:28:03,553;37,640214;15,689618;30,046174;29,661351;53,787947;28,013637;79,097829;29,148444
22/10/2020 18:28:04,553;37,638672;15,689158;30,046174;29,660582;53,68506;27,962198;79,252156;29,19989
22/10/2020 18:28:05,553;37,637747;15,687013;30,045097;29,661044;53,83939;28,013637;79,149271;29,251336
22/10/2020 18:28:06,553;37,637284;15,686554;30,045559;29,661813;53,736503;27,962198;79,046387;29,251336
22/10/2020 18:28:07,553;37,634971;15,683489;30,043405;29,660736;53,787947;28,065076;79,200714;29,251336
22/10/2020 18:28:08,553;37,633584;15,682723;30,042174;29,661505;53,787947;28,065076;79,303598;29,19989
22/10/2020 18:28:09,553;37,632813;15,683949;30,040635;29,66089;53,633617;28,013637;79,149271;29,096998
22/10/2020 18:28:10,553;37,632967;15,683183;30,040635;29,660582;53,68506;28,065076;79,149271;29,148444
22/10/2020 18:28:11,553;37,630808;15,683336;30,037866;29,660582;53,633617;27,962198;79,149271;29,096998
22/10/2020 18:28:12,553;37,630808;15,681344;30,037712;29,659813;53,582174;28,116515;79,149271;29,148444
22/10/2020 18:28:13,553;37,632504;15,683489;30,037866;29,659813;53,68506;28,065076;79,046387;29,19989
22/10/2020 18:28:14,553;37,632813;15,683336;30,036635;29,660582;53,479287;28,013637;78,943502;29,251336
22/10/2020 18:28:15,553;37,634509;15,683183;30,035712;29,659813;53,582174;28,065076;79,046387;29,148444
22/10/2020 18:28:16,553;37,637901;15,684409;30,03602;29,659659;53,479287;28,013637;78,994944;29,251336
22/10/2020 18:28:17,553;37,639906;15,685481;30,035404;29,659659;53,479287;28,167954;79,046387;29,19989
22/10/2020 18:28:18,553;37,64191;15,684715;30,036481;29,659351;53,479287;28,065076;78,994944;29,19989
22/10/2020 18:28:19,553;37,643607;15,685481;30,035251;29,658274;53,376401;28,013637;78,994944;29,148444
22/10/2020 18:28:20,553;37,650546;15,689618;30,034943;29,65889;53,479287;28,116515;78,994944;29,19989
22/10/2020 18:28:21,553;37,651934;15,692223;30,034789;29,657813;53,530731;28,013637;78,994944;29,148444
22/10/2020 18:28:22,553;37,654401;15,692223;30,037712;29,660582;53,427844;28,013637;78,994944;29,148444
22/10/2020 18:28:23,553;37,656405;15,694061;30,037405;29,657967;53,582174;28,116515;78,994944;29,148444
22/10/2020 18:28:24,553;37,662419;15,696666;30,035712;29,659197;53,427844;28,013637;79,046387;29,096998
22/10/2020 18:28:25,553;37,665349;15,698351;30,034174;29,659044;53,479287;28,116515;78,994944;29,19989
22/10/2020 18:28:26,553;37,665812;15,696666;30,034481;29,659044;53,530731;28,065076;79,046387;29,148444
22/10/2020 18:28:27,553;37,667354;15,698658;30,033097;29,657659;53,479287;27,962198;79,046387;29,148444
22/10/2020 18:28:28,553;37,66612;15,696666;30,032789;29,655813;53,479287;28,116515;79,046387;29,19989
22/10/2020 18:28:29,553;37,666274;15,697432;30,03202;29,655351;53,427844;28,065076;79,046387;29,19989
22/10/2020 18:28:30,553;37,665657;15,696513;30,031251;29,654274;53,479287;28,116515;78,943502;29,148444
22/10/2020 18:28:31,553;37,664424;15,696053;30,031097;29,655044;53,530731;28,116515;78,943502;29,096998
22/10/2020 18:28:32,553;37,664115;15,697585;30,029712;29,653351;53,530731;28,013637;79,046387;29,096998
22/10/2020 18:28:33,552;37,663499;15,694061;30,029251;29,653351;53,479287;28,065076;79,046387;29,148444
22/10/2020 18:28:34,553;37,664115;15,694368;30,030789;29,652582;53,530731;28,167954;79,046387;29,148444
22/10/2020 18:28:35,553;37,664578;15,69544;30,027558;29,651351;53,427844;28,013637;79,046387;29,19989
22/10/2020 18:28:36,552;37,664424;15,695593;30,028481;29,651813;53,479287;28,116515;78,994944;29,096998
22/10/2020 18:28:37,553;37,662728;15,692376;30,024943;29,650428;53,479287;28,065076;79,046387;29,148444
22/10/2020 18:28:38,553;37,661648;15,692989;30,023866;29,650582;53,479287;28,065076;78,994944;29,148444
22/10/2020 18:28:39,552;37,659644;15,690844;30,023558;29,648428;53,582174;28,013637;78,943502;29,148444
22/10/2020 18:28:40,553;37,661648;15,689005;30,021558;29,647351;53,427844;28,065076;78,994944;29,148444
22/10/2020 18:28:41,553;37,660877;15,686707;30,019404;29,646582;53,582174;28,013637;78,943502;29,19989
22/10/2020 18:28:42,553;37,661494;15,687167;30,018481;29,645351;53,530731;27,962198;78,994944;29,148444
22/10/2020 18:28:43,553;37,662728;15,686707;30,019712;29,645351;53,530731;28,065076;78,994944;29,148444
22/10/2020 18:28:44,553;37,664115;15,687779;30,017558;29,645967;53,582174;28,013637;78,994944;29,148444
22/10/2020 18:28:45,553;37,665657;15,68686;30,019712;29,644736;53,273515;28,065076;78,943502;29,148444
22/10/2020 18:28:46,553;37,667816;15,685175;30,02002;29,645505;53,324958;28,065076;78,994944;29,045552
22/10/2020 18:28:47,553;37,668741;15,684562;30,019404;29,643813;53,324958;28,065076;78,943502;29,148444
22/10/2020 18:28:48,553;37,671055;15,685481;30,021404;29,64489;53,324958;28,065076;79,097829;29,096998
22/10/2020 18:28:49,552;37,673059;15,686247;30,021404;29,646582;53,273515;28,065076;79,046387;29,148444
22/10/2020 18:28:50,553;37,677377;15,687626;30,022789;29,646582;53,324958;27,962198;78,994944;29,096998
22/10/2020 18:28:51,553;37,679073;15,68732;30,024635;29,646274;53,376401;28,065076;78,994944;29,045552
22/10/2020 18:28:52,552;37,678919;15,687626;30,022481;29,646736;53,273515;28,065076;78,994944;29,148444
22/10/2020 18:28:53,553;37,681078;15,688239;30,023866;29,646274;53,273515;28,065076;78,943502;29,148444
22/10/2020 18:28:54,554;37,682774;15,688852;30,025558;29,648582;53,427844;28,065076;79,046387;29,096998
22/10/2020 18:28:55,553;37,683545;15,688239;30,025712;29,647505;53,273515;28,013637;78,943502;29,096998
22/10/2020 18:28:56,553;37,684008;15,688852;30,024635;29,647505;53,376401;28,065076;78,943502;29,148444
22/10/2020 18:28:57,554;37,68555;15,690997;30,025558;29,646736;53,324958;28,013637;78,994944;29,148444
22/10/2020 18:28:58,553;37,685241;15,691916;30,026174;29,646582;53,324958;28,065076;78,943502;29,096998
22/10/2020 18:28:59,553;37,686629;15,691457;30,025712;29,648428;53,479287;28,116515;78,994944;29,148444
22/10/2020 18:29:00,553;37,685241;15,693295;30,02602;29,647967;53,273515;28,013637;78,994944;29,096998
22/10/2020 18:29:01,552;37,685704;15,692836;30,027097;29,647659;53,324958;28,065076;78,994944;29,096998
22/10/2020 18:29:02,553;37,687246;15,694521;30,026943;29,646121;53,324958;28,065076;78,994944;29,096998
22/10/2020 18:29:03,553;37,684162;15,694214;30,029404;29,647351;53,273515;28,116515;78,994944;29,096998
22/10/2020 18:29:04,553;37,684624;15,695287;30,029097;29,647044;53,427844;28,116515;78,994944;29,148444
22/10/2020 18:29:05,553;37,684779;15,694368;30,030635;29,649197;53,324958;28,116515;78,994944;29,096998
22/10/2020 18:29:06,554;37,686475;15,695134;30,030327;29,647967;53,376401;28,167954;78,994944;29,405674
22/10/2020 18:29:07,553;37,687246;15,697126;30,030789;29,650582;53,376401;28,116515;79,046387;29,096998
22/10/2020 18:29:08,553;37,686321;15,698351;30,031558;29,65089;53,273515;28,013637;79,046387;29,096998
22/10/2020 18:29:09,553;37,688634;15,698198;30,030481;29,651659;53,376401;27,962198;79,149271;29,148444
22/10/2020 18:29:10,553;37,689405;15,698964;30,031866;29,653197;53,376401;28,116515;79,200714;29,148444
22/10/2020 18:29:11,554;37,688171;15,697738;30,031404;29,653659;53,530731;28,116515;79,097829;29,148444
22/10/2020 18:29:12,553;37,688479;15,698658;30,030943;29,654428;53,530731;28,065076;79,097829;29,096998
22/10/2020 18:29:13,553;37,688171;15,699577;30,031712;29,655044;53,273515;28,116515;79,149271;29,148444
22/10/2020 18:29:14,553;37,689405;15,697432;30,032328;29,655351;53,324958;28,116515;79,097829;29,611459
22/10/2020 18:29:15,553;37,689713;15,696359;30,033097;29,655659;53,273515;28,065076;79,149271;28,891213
22/10/2020 18:29:16,553;37,686629;15,694981;30,031866;29,655505;53,324958;28,065076;79,097829;29,148444
22/10/2020 18:29:17,552;37,68925;15,693908;30,031097;29,655197;53,376401;28,116515;79,149271;29,045552
22/10/2020 18:29:18,553;37,687863;15,692836;30,029866;29,655967;53,273515;28,065076;79,149271;29,096998
22/10/2020 18:29:19,553;37,686937;15,692069;30,031404;29,655659;53,479287;28,065076;79,200714;29,045552
22/10/2020 18:29:20,552;37,685704;15,692989;30,030943;29,655659;53,427844;28,065076;79,097829;29,096998
22/10/2020 18:29:21,553;37,683545;15,689924;30,030635;29,654121;53,479287;28,116515;79,149271;29,148444
22/10/2020 18:29:22,553;37,684933;15,691303;30,030327;29,653505;53,530731;28,116515;79,097829;29,045552
22/10/2020 18:29:23,552;37,684779;15,688546;30,031251;29,654121;53,479287;28,116515;79,149271;29,045552
22/10/2020 18:29:24,553;37,686475;15,689312;30,030174;29,651659;53,530731;28,167954;79,149271;29,148444
22/10/2020 18:29:25,553;37,68555;15,689618;30,03002;29,649967;53,479287;28,065076;79,252156;29,096998
22/10/2020 18:29:26,553;37,684933;15,688699;30,031251;29,65089;53,479287;28,116515;79,252156;29,148444
22/10/2020 18:29:27,553;37,687863;15,688852;30,032174;29,650121;53,582174;28,116515;79,149271;29,096998
22/10/2020 18:29:28,553;37,687863;15,687626;30,033097;29,651351;53,427844;28,167954;79,200714;29,148444
22/10/2020 18:29:29,552;37,688788;15,688086;30,033712;29,650428;53,376401;28,065076;79,200714;29,045552
22/10/2020 18:29:30,553;37,68925;15,687013;30,033866;29,651505;53,273515;28,013637;79,149271;29,148444
22/10/2020 18:29:31,553;37,69033;15,685175;30,034174;29,651505;53,427844;28,116515;79,097829;29,148444
22/10/2020 18:29:32,553;37,692643;15,685634;30,034635;29,654582;53,324958;28,065076;79,149271;29,096998
22/10/2020 18:29:33,553;37,693722;15,6864;30,034943;29,655659;53,273515;27,962198;79,149271;29,19989
22/10/2020 18:29:34,553;37,694956;15,685788;30,035558;29,655659;53,376401;28,167954;79,149271;29,096998
22/10/2020 18:29:35,553;37,694802;15,684409;30,03602;29,654428;53,376401;28,065076;79,200714;29,096998
22/10/2020 18:29:36,552;37,695419;15,684562;30,035404;29,65689;53,324958;28,116515;79,046387;29,148444
22/10/2020 18:29:37,553;37,695419;15,685022;30,036328;29,657813;53,427844;28,116515;79,200714;29,096998
22/10/2020 18:29:38,553;37,697732;15,685481;30,037712;29,660121;53,273515;28,116515;79,149271;29,148444
22/10/2020 18:29:39,553;37,698811;15,685634;30,039405;29,659967;53,376401;28,167954;79,200714;29,096998
22/10/2020 18:29:40,553;37,699274;15,684562;30,040328;29,661659;53,273515;28,065076;79,149271;29,096998
22/10/2020 18:29:41,553;37,702049;15,683643;30,044328;29,66289;53,273515;28,116515;79,046387;29,045552
22/10/2020 18:29:42,552;37,704054;15,687626;30,044328;29,664428;53,376401;28,167954;79,252156;29,096998
22/10/2020 18:29:43,553;37,706213;15,685481;30,045559;29,665967;53,376401;28,065076;79,149271;29,096998
22/10/2020 18:29:44,553;37,707446;15,687626;30,046943;29,666582;53,427844;28,116515;79,200714;29,096998
22/10/2020 18:29:45,553;37,710993;15,687013;30,050174;29,667813;53,222071;28,116515;79,149271;29,096998
22/10/2020 18:29:46,553;37,711147;15,685788;30,050789;29,667967;53,119185;28,167954;79,200714;29,096998
22/10/2020 18:29:47,553;37,711456;15,685175;30,051866;29,668736;53,273515;28,167954;79,097829;29,148444
22/10/2020 18:29:48,552;37,710839;15,685328;30,053713;29,669505;53,222071;28,065076;79,200714;29,096998
22/10/2020 18:29:49,552;37,710839;15,685941;30,053097;29,670428;53,222071;28,116515;79,149271;29,148444
22/10/2020 18:29:50,553;37,71053;15,683949;30,052943;29,669044;53,119185;28,116515;79,200714;29,096998
22/10/2020 18:29:51,553;37,710222;15,684409;30,054174;29,668736;53,222071;28,065076;79,149271;29,148444
22/10/2020 18:29:52,553;37,711764;15,682723;30,053251;29,668274;53,222071;28,116515;79,200714;29,096998
22/10/2020 18:29:53,553;37,710993;15,682877;30,053405;29,666274;53,222071;28,065076;79,200714;29,045552
22/10/2020 18:29:54,553;37,71161;15,682723;30,05602;29,666274;53,119185;28,219393;79,097829;29,096998
22/10/2020 18:29:55,553;37,709914;15,681651;30,05279;29,666428;53,170628;28,116515;79,149271;29,148444
22/10/2020 18:29:56,553;37,710376;15,681804;30,053713;29,664428;53,222071;28,116515;79,097829;29,148444
22/10/2020 18:29:57,553;37,710839;15,682417;30,052943;29,664736;53,273515;28,116515;79,149271;29,096998
22/10/2020 18:29:58,553;37,711764;15,682877;30,053097;29,664121;53,170628;28,167954;79,200714;29,19989
22/10/2020 18:29:59,553;37,712535;15,682264;30,05279;29,662582;53,170628;28,116515;79,200714;29,148444
22/10/2020 18:30:00,553;37,709297;15,681651;30,052328;29,663044;53,222071;28,219393;79,097829;29,148444
22/10/2020 18:30:01,554;37,710376;15,681498;30,051559;29,663197;53,170628;28,116515;79,149271;29,148444
22/10/2020 18:30:02,553;37,710376;15,680885;30,051866;29,663351;53,222071;28,116515;79,149271;29,096998
22/10/2020 18:30:03,553;37,711456;15,679965;30,052328;29,662428;53,170628;28,065076;79,252156;29,096998
22/10/2020 18:30:04,554;37,711456;15,681344;30,052943;29,663813;53,273515;28,219393;79,149271;29,096998
22/10/2020 18:30:05,553;37,712227;15,681804;30,055097;29,663813;53,222071;28,116515;79,200714;29,19989
22/10/2020 18:30:06,553;37,712072;15,683183;30,053713;29,663505;53,170628;28,167954;79,149271;29,148444
22/10/2020 18:30:07,553;37,71454;15,685481;30,05402;29,663659;53,170628;28,167954;79,200714;29,148444
22/10/2020 18:30:08,553;37,715928;15,68686;30,05479;29,664428;53,222071;28,116515;79,097829;29,19989
22/10/2020 18:30:09,553;37,719012;15,6864;30,05479;29,664428;53,170628;28,065076;79,149271;29,096998
22/10/2020 18:30:10,553;37,719166;15,687473;30,053713;29,664274;53,222071;28,167954;79,149271;29,148444
22/10/2020 18:30:11,553;37,720554;15,689465;30,054328;29,663351;53,119185;28,065076;79,149271;29,096998
22/10/2020 18:30:12,553;37,720862;15,688852;30,054636;29,66289;53,273515;28,116515;79,149271;29,096998
22/10/2020 18:30:13,553;37,722558;15,690844;30,054328;29,661967;53,273515;28,116515;79,149271;29,148444
22/10/2020 18:30:14,553;37,721016;15,689465;30,054482;29,661813;53,119185;28,116515;79,200714;29,096998
22/10/2020 18:30:15,554;37,7204;15,689618;30,053405;29,659044;53,222071;28,167954;79,200714;29,096998
22/10/2020 18:30:16,553;37,720554;15,690384;30,05479;29,658274;53,170628;28,167954;79,149271;28,994105
22/10/2020 18:30:17,553;37,7204;15,687933;30,053097;29,657813;53,222071;27,962198;79,097829;29,096998
22/10/2020 18:30:18,553;37,7204;15,688699;30,05202;29,657351;53,273515;28,116515;79,149271;29,148444
22/10/2020 18:30:19,553;37,719474;15,688852;30,050636;29,655967;53,170628;28,116515;79,097829;29,045552
22/10/2020 18:30:20,553;37,718703;15,688392;30,050636;29,653197;53,222071;28,116515;79,149271;29,148444
22/10/2020 18:30:21,552;37,717932;15,687473;30,050789;29,653813;53,119185;28,167954;79,097829;29,096998
22/10/2020 18:30:22,553;37,717624;15,687167;30,050943;29,652121;53,016298;28,116515;79,200714;29,096998
22/10/2020 18:30:23,553;37,715002;15,685788;30,049713;29,650428;53,273515;28,116515;79,200714;29,096998
22/10/2020 18:30:24,553;37,713615;15,684868;30,048174;29,648582;53,170628;28,116515;79,200714;29,096998
22/10/2020 18:30:25,553;37,71346;15,684102;30,048636;29,647044;53,170628;28,167954;79,097829;29,045552
22/10/2020 18:30:26,554;37,712072;15,68211;30,047251;29,645351;53,222071;28,116515;79,200714;29,148444
22/10/2020 18:30:27,553;37,710222;15,681038;30,04602;29,645659;53,170628;28,065076;79,200714;29,045552
22/10/2020 18:30:28,553;37,708372;15,679199;30,04402;29,642274;53,273515;28,167954;79,200714;29,096998
22/10/2020 18:30:29,553;37,705904;15,679659;30,041866;29,641351;53,222071;28,167954;79,097829;29,096998
22/10/2020 18:30:30,553;37,708217;15,680425;30,04202;29,641813;53,170628;28,476588;79,149271;29,148444
22/10/2020 18:30:31,553;37,708063;15,679659;30,041251;29,63889;53,170628;28,116515;79,046387;29,45712
22/10/2020 18:30:32,553;37,708063;15,680272;30,039097;29,637198;53,170628;28,116515;78,994944;29,148444
22/10/2020 18:30:33,553;37,709143;15,682264;30,039097;29,636736;53,222071;28,322271;78,994944;29,096998
22/10/2020 18:30:34,553;37,708217;15,684102;30,037712;29,636274;53,222071;28,116515;79,046387;29,045552
22/10/2020 18:30:35,553;37,71053;15,683336;30,036174;29,635659;53,067742;28,116515;79,200714;29,096998
22/10/2020 18:30:36,553;37,711301;15,68686;30,034328;29,635044;53,067742;28,167954;79,200714;29,148444
22/10/2020 18:30:37,553;37,711918;15,687013;30,034328;29,636274;53,067742;28,065076;79,200714;29,096998
22/10/2020 18:30:38,553;37,712381;15,689005;30,033251;29,636121;53,016298;28,167954;79,200714;29,096998
22/10/2020 18:30:39,553;37,711764;15,689005;30,033558;29,636274;53,273515;28,167954;79,046387;29,096998
22/10/2020 18:30:40,553;37,712072;15,689924;30,033866;29,636582;53,170628;28,116515;79,097829;29,148444
22/10/2020 18:30:41,553;37,709914;15,692376;30,032174;29,635044;53,273515;28,167954;79,149271;29,096998
22/10/2020 18:30:42,554;37,708372;15,691763;30,031404;29,635351;53,119185;28,065076;79,149271;29,148444
22/10/2020 18:30:43,554;37,707755;15,693142;30,031712;29,636121;53,222071;28,219393;79,149271;29,096998
22/10/2020 18:30:44,553;37,70575;15,692529;30,031866;29,635505;53,222071;28,167954;79,149271;29,148444
22/10/2020 18:30:45,553;37,705133;15,693602;30,031558;29,634582;53,067742;28,116515;79,097829;29,251336
22/10/2020 18:30:46,553;37,706984;15,69161;30,03202;29,633813;53,222071;28,167954;79,149271;29,148444
22/10/2020 18:30:47,553;37,704517;15,693295;30,031404;29,634582;53,170628;28,065076;79,149271;29,148444
22/10/2020 18:30:48,552;37,703745;15,692682;30,030481;29,633505;53,016298;28,116515;79,097829;29,096998
22/10/2020 18:30:49,553;37,701741;15,691457;30,030635;29,63289;53,119185;28,219393;79,200714;29,148444
22/10/2020 18:30:50,553;37,69989;15,691457;30,03002;29,633505;53,067742;28,065076;79,149271;29,045552
22/10/2020 18:30:51,552;37,697886;15,69115;30,029712;29,635044;53,016298;28,065076;79,097829;29,148444
22/10/2020 18:30:52,553;37,697115;15,690384;30,029558;29,632275;53,067742;28,013637;79,149271;29,19989
22/10/2020 18:30:53,553;37,69619;15,689771;30,029712;29,632428;53,016298;28,116515;79,200714;29,19989
22/10/2020 18:30:54,552;37,696806;15,690537;30,030635;29,631351;53,119185;28,167954;79,149271;29,19989
22/10/2020 18:30:55,553;37,696652;15,691763;30,029404;29,630428;53,016298;28,065076;79,149271;29,148444
22/10/2020 18:30:56,553;37,698194;15,692682;30,029097;29,630121;53,067742;28,167954;79,149271;29,148444
22/10/2020 18:30:57,553;37,700199;15,694061;30,028789;29,630275;53,067742;28,167954;79,149271;29,19989
22/10/2020 18:30:58,553;37,703745;15,696206;30,028635;29,63089;52,964855;28,116515;79,097829;29,148444
22/10/2020 18:30:59,553;37,706367;15,698198;30,029866;29,632275;53,067742;28,167954;79,097829;29,148444
22/10/2020 18:31:00,553;37,709914;15,701109;30,028174;29,63289;53,119185;28,116515;79,200714;29,148444
22/10/2020 18:31:01,552;37,713615;15,703254;30,031712;29,633351;53,119185;28,116515;79,097829;29,148444
22/10/2020 18:31:02,553;37,717161;15,705706;30,030635;29,633044;53,222071;28,167954;79,149271;29,148444
22/10/2020 18:31:03,553;37,718241;15,706625;30,030943;29,634736;53,170628;28,116515;79,097829;29,148444
22/10/2020 18:31:04,552;37,718703;15,707544;30,03202;29,635044;53,222071;28,270832;79,097829;29,19989
22/10/2020 18:31:05,553;37,721633;15,707238;30,031558;29,636274;53,222071;28,167954;79,149271;29,19989
22/10/2020 18:31:06,553;37,722713;15,709076;30,032481;29,63689;53,222071;28,167954;79,149271;29,096998
22/10/2020 18:31:07,553;37,7241;15,712294;30,033251;29,637813;53,273515;28,116515;79,200714;29,096998
22/10/2020 18:31:08,553;37,726105;15,712907;30,033558;29,637505;53,170628;28,116515;79,252156;29,19989
22/10/2020 18:31:09,553;37,725951;15,713826;30,03402;29,637813;53,222071;28,116515;79,149271;29,148444
22/10/2020 18:31:10,553;37,728727;15,715205;30,034481;29,637659;53,222071;28,116515;79,046387;29,096998
22/10/2020 18:31:11,553;37,731348;15,716124;30,032943;29,639198;53,222071;28,167954;79,097829;29,148444
22/10/2020 18:31:12,553;37,73104;15,718423;30,034481;29,639659;53,273515;28,167954;79,046387;29,096998
22/10/2020 18:31:13,553;37,732582;15,718116;30,035097;29,63889;53,170628;28,116515;79,097829;29,096998
22/10/2020 18:31:14,553;37,733507;15,717963;30,034328;29,63889;53,170628;28,167954;79,200714;29,096998
22/10/2020 18:31:15,553;37,733353;15,718269;30,036174;29,63889;53,170628;28,116515;79,097829;29,148444
22/10/2020 18:31:16,553;37,735512;15,718576;30,036481;29,640428;53,119185;28,219393;79,200714;29,148444
22/10/2020 18:31:17,553;37,736591;15,719342;30,036328;29,640428;53,273515;28,167954;79,200714;29,148444
22/10/2020 18:31:18,553;37,737208;15,718576;30,037097;29,641351;53,170628;28,116515;79,149271;29,148444
22/10/2020 18:31:19,553;37,739984;15,719495;30,03802;29,641044;53,170628;28,116515;79,200714;29,19989
22/10/2020 18:31:20,553;37,740138;15,72164;30,039866;29,642736;53,222071;28,219393;79,149271;29,148444
22/10/2020 18:31:21,553;37,741988;15,722253;30,039558;29,643659;53,170628;28,219393;79,097829;29,096998
22/10/2020 18:31:22,553;37,744301;15,723019;30,040174;29,644736;53,273515;28,116515;79,149271;29,045552
22/10/2020 18:31:23,553;37,746306;15,724705;30,042328;29,645505;53,170628;28,116515;79,149271;29,096998
22/10/2020 18:31:24,553;37,750161;15,727769;30,043097;29,646274;53,273515;28,167954;79,149271;29,19989
22/10/2020 18:31:25,553;37,750624;15,730067;30,042943;29,644736;53,273515;28,116515;79,097829;29,096998
22/10/2020 18:31:26,553;37,753708;15,732519;30,044328;29,645659;53,222071;28,167954;79,252156;29,148444
22/10/2020 18:31:27,553;37,754633;15,732978;30,044635;29,644736;53,222071;28,219393;79,149271;29,045552
22/10/2020 18:31:28,553;37,756175;15,736349;30,046328;29,644121;53,170628;28,219393;79,149271;29,148444
22/10/2020 18:31:29,553;37,757871;15,738034;30,044789;29,644121;53,222071;28,219393;79,200714;29,148444
22/10/2020 18:31:30,553;37,759413;15,738954;30,045712;29,642582;53,222071;28,219393;79,200714;29,045552
22/10/2020 18:31:31,553;37,761418;15,740946;30,046174;29,642582;53,273515;28,167954;79,149271;29,096998
22/10/2020 18:31:32,553;37,765427;15,743244;30,044482;29,640428;53,170628;28,219393;79,149271;29,096998
22/10/2020 18:31:33,553;37,766661;15,744163;30,043712;29,639967;53,119185;28,167954;79,200714;29,096998
22/10/2020 18:31:34,553;37,767432;15,744623;30,043712;29,637505;53,222071;28,219393;79,097829;29,096998
22/10/2020 18:31:35,553;37,768049;15,745542;30,042789;29,636274;53,170628;28,167954;79,097829;29,148444
22/10/2020 18:31:36,553;37,767586;15,746768;30,041097;29,634428;53,222071;28,116515;79,149271;29,148444
22/10/2020 18:31:37,554;37,768357;15,745389;30,041251;29,634121;53,222071;28,116515;79,097829;29,096998
22/10/2020 18:31:38,553;37,767586;15,746615;30,041251;29,631659;53,170628;28,219393;79,149271;29,148444
22/10/2020 18:31:39,553;37,766198;15,745849;30,041405;29,633044;53,170628;28,116515;79,149271;29,096998
22/10/2020 18:31:40,553;37,765273;15,746002;30,041712;29,631044;53,273515;28,219393;79,097829;29,148444
22/10/2020 18:31:41,553;37,765427;15,746002;30,041097;29,629659;53,170628;28,065076;79,149271;29,096998
22/10/2020 18:31:42,553;37,76697;15,745542;30,040174;29,629659;53,273515;28,219393;79,149271;29,096998
22/10/2020 18:31:43,553;37,766507;15,747687;30,039866;29,627967;53,222071;28,219393;79,200714;29,148444
