Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
15/10/2020 15:39:48,051;39,132283;17,063322;35,747011;35,856457;63,150613;26,624784;70,249752;33,830039;
15/10/2020 15:39:49,091;39,136448;17,066541;35,749168;35,857382;63,150613;26,521906;70,352636;33,830039;
15/10/2020 15:39:50,082;39,139225;17,068073;35,75148;35,859848;63,09917;26,573345;70,404079;33,830039;
15/10/2020 15:39:51,167;39,144779;17,075431;35,754562;35,86401;63,047726;26,521906;70,301194;33,932931;
15/10/2020 15:39:52,103;39,14771;17,07773;35,755179;35,865397;63,047726;26,676223;70,301194;33,830039;
15/10/2020 15:39:53,143;39,150795;17,081715;35,756874;35,865551;62,893397;26,521906;70,352636;33,830039;
15/10/2020 15:39:54,164;39,151104;17,084781;35,75749;35,864164;62,841953;26,573345;70,249752;33,984377;
15/10/2020 15:39:55,201;39,154961;17,089073;35,758877;35,865243;62,893397;26,573345;70,146867;33,881485;
15/10/2020 15:39:56,112;39,155578;17,090452;35,76011;35,867093;62,893397;26,624784;70,146867;33,881485;
15/10/2020 15:39:57,220;39,156349;17,092138;35,761805;35,867709;62,841953;26,624784;70,043982;33,830039;
15/10/2020 15:39:58,247;39,15712;17,093211;35,763809;35,86663;62,893397;26,676223;70,146867;33,881485;
15/10/2020 15:39:59,248;39,157429;17,094897;35,767354;35,867247;62,841953;26,573345;70,198309;33,881485;
15/10/2020 15:40:00,252;39,1582;17,096277;35,769819;35,867709;62,79051;26,521906;70,095425;33,881485;
15/10/2020 15:40:01,224;39,157429;17,094897;35,771361;35,865705;62,79051;26,521906;70,146867;33,881485;
15/10/2020 15:40:02,304;39,157583;17,094744;35,772131;35,864318;62,996283;26,624784;70,095425;33,881485;
15/10/2020 15:40:03,415;39,157738;17,09597;35,775059;35,862469;62,996283;26,521906;70,198309;33,881485;
15/10/2020 15:40:04,380;39,156503;17,09643;35,775984;35,862469;63,150613;26,573345;70,198309;33,932931;
15/10/2020 15:40:05,319;39,158663;17,098116;35,777371;35,862314;63,09917;26,573345;70,198309;33,830039;
15/10/2020 15:40:06,250;39,16036;17,097656;35,777063;35,862623;63,253499;26,624784;70,198309;33,830039;
15/10/2020 15:40:07,367;39,160514;17,097043;35,779991;35,860927;63,253499;26,521906;70,146867;33,830039;
15/10/2020 15:40:08,410;39,160977;17,096583;35,78184;35,858924;63,253499;26,624784;70,198309;33,932931;
15/10/2020 15:40:09,572;39,16036;17,09735;35,78184;35,857691;63,304942;26,573345;70,198309;33,830039;
15/10/2020 15:40:10,704;39,160052;17,097043;35,783227;35,856457;63,304942;26,573345;70,198309;33,984377;
15/10/2020 15:40:11,795;39,160669;17,098116;35,783073;35,85692;63,356386;26,573345;70,249752;33,984377;
15/10/2020 15:40:12,811;39,164371;17,099342;35,783073;35,856612;63,253499;26,573345;70,146867;33,932931;
15/10/2020 15:40:13,844;39,164371;17,099955;35,783998;35,858461;63,253499;26,624784;69,941098;33,881485;
15/10/2020 15:40:14,898;39,167302;17,103941;35,784614;35,858769;63,304942;26,521906;70,043982;33,830039;
15/10/2020 15:40:15,872;39,171005;17,1044;35,784768;35,860311;63,202056;26,573345;70,095425;33,830039;
15/10/2020 15:40:16,933;39,17193;17,104707;35,785539;35,862623;63,202056;26,624784;70,043982;33,932931;
15/10/2020 15:40:18,057;39,17409;17,106853;35,790625;35,866938;63,304942;26,573345;70,095425;33,932931;
15/10/2020 15:40:19,113;39,174244;17,108999;35,793091;35,869096;63,407829;26,470467;69,99254;33,881485;
15/10/2020 15:40:20,116;39,175633;17,107773;35,794786;35,869404;63,407829;26,624784;69,99254;33,932931;
15/10/2020 15:40:21,149;39,177021;17,107619;35,800642;35,872487;63,510715;26,573345;69,99254;33,932931;
15/10/2020 15:40:22,219;39,176713;17,106393;35,80357;35,872641;63,510715;26,573345;69,99254;33,881485;
15/10/2020 15:40:23,338;39,175941;17,105167;35,807269;35,875107;63,407829;26,573345;70,095425;33,932931;
15/10/2020 15:40:24,357;39,171468;17,102714;35,813125;35,877111;63,459272;26,676223;70,043982;33,984377;
15/10/2020 15:40:25,448;39,172548;17,101641;35,816054;35,877728;63,304942;26,624784;70,043982;33,984377;
15/10/2020 15:40:26,475;39,167919;17,101488;35,819907;35,877111;63,510715;26,676223;69,99254;33,984377;
15/10/2020 15:40:27,537;39,164834;17,097963;35,823451;35,877882;63,716488;26,624784;69,99254;33,984377;
15/10/2020 15:40:28,596;39,1636;17,09551;35,825301;35,879731;63,407829;26,624784;69,99254;33,984377;
15/10/2020 15:40:29,671;39,161286;17,092751;35,827304;35,878498;63,510715;26,624784;69,99254;33,932931;
15/10/2020 15:40:30,733;39,159897;17,090452;35,830386;35,881273;63,407829;26,573345;69,99254;33,932931;
15/10/2020 15:40:31,688;39,157275;17,088306;35,831465;35,883276;63,510715;26,727662;70,095425;34,035823;
15/10/2020 15:40:32,746;39,155578;17,086773;35,832544;35,88266;63,562159;26,727662;70,043982;33,984377;
15/10/2020 15:40:33,870;39,153726;17,08662;35,833469;35,883893;63,510715;26,573345;70,043982;33,984377;
15/10/2020 15:40:34,947;39,151412;17,083708;35,838246;35,88713;63,459272;26,624784;69,941098;33,984377;
15/10/2020 15:40:35,899;39,151258;17,082175;35,84025;35,886976;63,510715;26,624784;69,99254;33,881485;
15/10/2020 15:40:36,910;39,149715;17,082788;35,841483;35,890675;63,407829;26,624784;69,99254;33,932931;
15/10/2020 15:40:38,056;39,149098;17,080642;35,849189;35,894374;63,459272;26,624784;70,043982;33,932931;
15/10/2020 15:40:39,084;39,150178;17,079416;35,853504;35,896994;63,510715;26,624784;70,043982;33,932931;
15/10/2020 15:40:40,058;39,150024;17,079723;35,857511;35,900231;63,459272;26,624784;69,838213;33,932931;
15/10/2020 15:40:41,051;39,149407;17,081102;35,861056;35,904701;63,407829;26,573345;70,043982;33,932931;
15/10/2020 15:40:42,031;39,149715;17,079109;35,86383;35,908246;63,304942;26,676223;70,095425;33,932931;
15/10/2020 15:40:43,485;39,149098;17,078956;35,869532;35,91734;63,304942;26,676223;69,99254;34,035823;
15/10/2020 15:40:44,592;39,147401;17,07819;35,874001;35,921964;63,510715;26,573345;69,941098;34,035823;
15/10/2020 15:40:45,639;39,147556;17,07727;35,876313;35,926588;63,150613;26,624784;69,99254;33,881485;
15/10/2020 15:40:46,649;39,147093;17,07681;35,878779;35,927204;63,150613;26,521906;70,095425;33,984377;
15/10/2020 15:40:47,652;39,146939;17,077117;35,880012;35,929825;63,253499;26,573345;70,095425;34,035823;
15/10/2020 15:40:48,730;39,149253;17,077117;35,883403;35,935065;63,202056;26,573345;70,043982;34,087269;
15/10/2020 15:40:49,813;39,147093;17,074971;35,884944;35,935836;63,253499;26,573345;69,99254;33,984377;
15/10/2020 15:40:50,945;39,14555;17,073132;35,886485;35,938456;63,047726;26,573345;69,99254;33,932931;
15/10/2020 15:40:52,037;39,145704;17,072365;35,88741;35,939843;63,047726;26,624784;70,043982;33,984377;
15/10/2020 15:40:53,043;39,144162;17,070832;35,887872;35,940768;62,996283;26,573345;69,99254;33,932931;
15/10/2020 15:40:54,085;39,143699;17,070832;35,887718;35,941539;63,047726;26,624784;69,941098;33,932931;
15/10/2020 15:40:55,228;39,14231;17,0693;35,887718;35,942772;63,09917;26,676223;70,043982;34,035823;
15/10/2020 15:40:56,310;39,140614;17,067;35,89003;35,942772;63,304942;26,624784;70,043982;33,932931;
15/10/2020 15:40:57,311;39,138917;17,066541;35,889259;35,943851;63,356386;26,676223;69,99254;34,035823;
15/10/2020 15:40:58,315;39,138608;17,065314;35,886793;35,946009;63,510715;26,676223;69,99254;34,035823;
15/10/2020 15:40:59,297;39,137837;17,063015;35,886177;35,946471;63,356386;26,624784;70,043982;33,932931;
15/10/2020 15:41:00,393;39,13722;17,063628;35,885714;35,946934;63,459272;26,676223;70,095425;33,984377;
15/10/2020 15:41:01,445;39,137837;17,061482;35,885252;35,946779;63,510715;26,676223;70,095425;34,035823;
15/10/2020 15:41:02,483;39,134288;17,059796;35,884173;35,94493;63,356386;26,676223;69,99254;34,087269;
15/10/2020 15:41:03,551;39,134906;17,059337;35,883711;35,944776;63,356386;26,624784;70,043982;34,035823;
15/10/2020 15:41:04,537;39,134443;17,059643;35,883557;35,947704;63,407829;26,624784;69,99254;33,984377;
15/10/2020 15:41:05,691;39,130277;17,057957;35,884481;35,944005;63,253499;26,624784;69,941098;33,984377;
15/10/2020 15:41:06,732;39,129969;17,056884;35,885714;35,945855;63,150613;26,624784;69,889655;33,984377;
15/10/2020 15:41:07,872;39,128426;17,055198;35,887872;35,948937;63,150613;26,676223;69,838213;33,984377;
15/10/2020 15:41:08,984;39,127655;17,053512;35,888797;35,950016;63,150613;26,624784;69,889655;33,984377;
15/10/2020 15:41:10,105;39,125649;17,054278;35,892342;35,95017;63,09917;26,573345;69,838213;33,932931;
15/10/2020 15:41:11,236;39,126884;17,053512;35,892958;35,95202;63,253499;26,676223;69,941098;33,984377;
15/10/2020 15:41:12,361;39,124415;17,051366;35,894345;35,952482;63,150613;26,676223;69,786771;33,984377;
15/10/2020 15:41:13,406;39,124107;17,051979;35,895116;35,954024;63,150613;26,573345;69,735329;34,035823;
15/10/2020 15:41:14,563;39,123952;17,050906;35,897273;35,957723;63,150613;26,676223;69,786771;34,035823;
15/10/2020 15:41:15,608;39,122101;17,052439;35,899123;35,959727;63,047726;26,624784;69,683886;34,035823;
15/10/2020 15:41:16,723;39,122255;17,051213;35,898969;35,962039;63,304942;26,624784;69,683886;34,035823;
15/10/2020 15:41:17,779;39,122873;17,050753;35,904363;35,9699;63,304942;26,624784;69,683886;34,035823;
15/10/2020 15:41:18,876;39,122101;17,050753;35,905904;35,972058;63,253499;26,624784;69,735329;34,035823;
15/10/2020 15:41:19,901;39,12457;17,04968;35,907291;35,974061;62,996283;26,676223;69,786771;33,984377;
15/10/2020 15:41:20,921;39,124415;17,049527;35,910373;35,974216;63,253499;26,676223;69,786771;34,035823;
15/10/2020 15:41:22,043;39,12241;17,048147;35,912069;35,981152;63,304942;26,676223;69,786771;33,932931;
15/10/2020 15:41:23,070;39,123644;17,047228;35,916076;35,984234;63,407829;26,573345;69,786771;34,035823;
15/10/2020 15:41:24,149;39,123644;17,046461;35,916692;35,983155;63,510715;27,396369;69,529559;34,035823;
15/10/2020 15:41:25,273;39,120867;17,044162;35,919467;35,983155;63,407829;26,676223;69,632444;34,138715;
15/10/2020 15:41:26,244;39,118707;17,044162;35,921316;35,98593;63,459272;26,727662;69,581002;34,035823;
15/10/2020 15:41:27,296;39,11917;17,041403;35,924552;35,987163;63,304942;26,624784;69,632444;34,035823;
15/10/2020 15:41:28,235;39,116393;17,038031;35,928868;35,989013;63,304942;26,624784;69,786771;34,138715;
15/10/2020 15:41:29,224;39,113308;17,039104;35,930563;35,990708;63,253499;26,624784;69,683886;34,035823;
15/10/2020 15:41:30,323;39,114079;17,036345;35,934262;35,992866;63,407829;26,676223;69,683886;34,087269;
15/10/2020 15:41:31,367;39,111457;17,035119;35,936112;35,992558;63,304942;26,676223;69,683886;33,984377;
15/10/2020 15:41:32,343;39,109605;17,031287;35,943818;35,999494;63,253499;26,624784;69,632444;34,035823;
15/10/2020 15:41:33,422;39,105594;17,029447;35,946746;36,000881;63,304942;26,727662;69,735329;33,984377;
15/10/2020 15:41:34,590;39,104977;17,028375;35,951061;36,001652;63,459272;26,676223;69,786771;34,190162;
15/10/2020 15:41:35,667;39,101429;17,024083;35,959384;36,006584;63,510715;26,727662;69,838213;34,035823;
15/10/2020 15:41:36,782;39,099115;17,02255;35,962312;36,009359;63,407829;26,676223;69,683886;33,984377;
15/10/2020 15:41:37,968;39,095259;17,019791;35,968939;36,016603;63,407829;26,676223;69,735329;34,035823;
15/10/2020 15:41:39,178;39,096801;17,017798;35,972484;36,018761;63,356386;26,779101;69,632444;34,087269;
15/10/2020 15:41:40,163;39,093099;17,016879;35,976337;36,021227;63,304942;26,676223;69,683886;34,087269;
15/10/2020 15:41:41,234;39,090785;17,015653;35,982965;36,029859;63,253499;26,624784;69,581002;34,087269;
15/10/2020 15:41:42,309;39,092019;17,016419;35,984968;36,036025;63,253499;26,727662;69,529559;34,087269;
15/10/2020 15:41:43,279;39,092636;17,01504;35,987897;36,041265;63,304942;26,727662;69,529559;34,035823;
15/10/2020 15:41:44,268;39,091865;17,016112;35,989284;36,048202;63,253499;26,676223;69,632444;34,087269;
15/10/2020 15:41:45,375;39,092482;17,014733;35,994216;36,057604;63,459272;26,727662;69,632444;34,190162;
15/10/2020 15:41:46,419;39,09279;17,012894;35,996836;36,063924;63,459272;26,624784;69,632444;34,087269;
15/10/2020 15:41:47,430;39,091093;17,014273;35,998531;36,07009;63,304942;26,676223;69,529559;34,087269;
15/10/2020 15:41:48,429;39,092945;17,014733;36,00223;36,073018;63,202056;26,573345;69,478117;34,087269;
15/10/2020 15:41:49,409;39,094333;17,01504;36,006391;36,079338;63,253499;26,727662;69,683886;34,138715;
15/10/2020 15:41:50,466;39,095876;17,014733;36,009936;36,083654;63,09917;26,624784;69,581002;34,138715;
15/10/2020 15:41:51,584;39,095876;17,015806;36,014098;36,088741;63,09917;26,676223;69,581002;34,190162;
15/10/2020 15:41:52,585;39,097727;17,017032;36,01718;36,091053;63,047726;26,624784;69,581002;34,138715;
15/10/2020 15:41:53,594;39,09711;17,018105;36,019954;36,095677;62,79051;26,676223;69,581002;34,138715;
15/10/2020 15:41:54,669;39,098807;17,018258;36,023345;36,09691;62,79051;26,624784;69,632444;34,087269;
15/10/2020 15:41:55,704;39,099732;17,019178;36,02427;36,098606;62,739067;26,624784;69,683886;34,087269;
15/10/2020 15:41:56,785;39,101429;17,021324;36,027815;36,101689;62,533294;26,624784;69,581002;34,138715;
15/10/2020 15:41:57,877;39,100812;17,020864;36,02951;36,100764;62,636181;26,727662;69,735329;34,087269;
15/10/2020 15:41:58,935;39,104206;17,021324;36,033517;36,103847;62,430408;26,727662;69,478117;34,138715;
15/10/2020 15:42:00,040;39,103898;17,02301;36,037679;36,102922;62,430408;26,727662;69,632444;34,138715;
15/10/2020 15:42:01,199;39,10436;17,023623;36,039991;36,104155;62,481851;26,624784;69,581002;34,087269;
15/10/2020 15:42:02,226;39,10544;17,02393;36,040915;36,103538;62,276078;26,676223;69,529559;34,138715;
15/10/2020 15:42:03,331;39,109143;17,026075;36,042919;36,102459;62,327521;26,676223;69,426675;34,087269;
15/10/2020 15:42:04,390;39,107446;17,025922;36,045231;36,103076;62,327521;26,676223;69,375232;34,138715;
15/10/2020 15:42:05,555;39,112845;17,025616;36,045077;36,101843;62,378964;26,624784;69,478117;34,035823;
15/10/2020 15:42:06,782;39,113154;17,028221;36,048622;36,102305;62,533294;26,676223;69,426675;34,138715;
15/10/2020 15:42:07,830;39,114079;17,028528;36,04893;36,101997;62,430408;26,676223;69,426675;33,984377;
15/10/2020 15:42:08,822;39,118399;17,03052;36,051242;36,103692;62,533294;26,624784;69,478117;34,138715;
15/10/2020 15:42:09,836;39,119479;17,031593;36,052321;36,102922;62,533294;26,676223;69,529559;34,138715;
15/10/2020 15:42:10,888;39,121947;17,031593;36,053862;36,104926;62,533294;26,676223;69,529559;34,087269;
15/10/2020 15:42:12,008;39,124261;17,034659;36,056482;36,111554;62,533294;26,573345;69,426675;34,087269;
15/10/2020 15:42:13,144;39,126112;17,034506;36,059256;36,111091;62,687624;26,676223;69,375232;34,138715;
15/10/2020 15:42:14,231;39,127038;17,033586;36,06126;36,114637;62,584737;26,676223;69,426675;34,190162;
15/10/2020 15:42:15,282;39,127501;17,033892;36,066038;36,119415;62,636181;26,727662;69,375232;34,190162;
15/10/2020 15:42:16,353;39,129043;17,035885;36,068812;36,122498;62,584737;26,624784;69,478117;34,138715;
15/10/2020 15:42:17,538;39,129815;17,034812;36,071586;36,126506;63,253499;26,676223;69,478117;34,138715;
15/10/2020 15:42:18,745;39,129815;17,034812;36,075131;36,134213;62,739067;26,727662;69,375232;34,138715;
15/10/2020 15:42:19,757;39,129969;17,034506;36,079601;36,140995;62,79051;26,727662;69,426675;34,087269;
15/10/2020 15:42:20,825;39,129815;17,033892;36,081913;36,14454;62,739067;26,573345;69,478117;33,881485;
15/10/2020 15:42:21,868;39,128889;17,034812;36,087924;36,15641;62,739067;26,676223;69,375232;34,138715;
15/10/2020 15:42:23,044;39,128735;17,036038;36,091623;36,164888;62,841953;26,676223;69,426675;34,138715;
15/10/2020 15:42:24,095;39,129198;17,034046;36,101641;36,171516;62,893397;26,676223;69,478117;34,190162;
15/10/2020 15:42:25,155;39,127192;17,035579;36,106573;36,177836;62,893397;26,727662;69,426675;34,138715;
15/10/2020 15:42:26,209;39,128118;17,033433;36,111043;36,179069;62,893397;26,727662;69,375232;34,190162;
15/10/2020 15:42:27,372;39,125958;17,032206;36,120291;36,185697;62,996283;26,779101;69,478117;34,190162;
15/10/2020 15:42:28,504;39,12457;17,03236;36,124298;36,184926;62,79051;26,779101;69,426675;34,190162;
15/10/2020 15:42:29,593;39,124107;17,03282;36,128306;36,189243;63,09917;26,779101;69,426675;34,190162;
15/10/2020 15:42:30,635;39,122718;17,032053;36,137553;36,194175;62,996283;26,676223;69,375232;34,087269;
15/10/2020 15:42:31,659;39,12133;17,032053;36,142486;36,194175;63,09917;26,676223;69,375232;34,087269;
15/10/2020 15:42:32,815;39,118399;17,031747;36,145876;36,197258;63,150613;26,624784;69,375232;34,138715;
15/10/2020 15:42:33,871;39,120559;17,031134;36,153429;36,200187;63,150613;26,727662;69,478117;34,138715;
15/10/2020 15:42:34,943;39,12025;17,032053;36,158361;36,204811;63,304942;26,727662;69,581002;34,241608;
15/10/2020 15:42:36,134;39,12133;17,033279;36,161598;36,206507;63,407829;26,624784;69,632444;34,190162;
15/10/2020 15:42:37,311;39,122873;17,034046;36,167455;36,214523;63,459272;26,573345;69,683886;34,190162;
15/10/2020 15:42:38,566;39,125341;17,035119;36,17177;36,216835;63,459272;26,779101;69,529559;34,241608;
15/10/2020 15:42:39,742;39,12457;17,037265;36,177473;36,220843;63,510715;26,676223;69,529559;34,138715;
15/10/2020 15:42:40,776;39,126729;17,037418;36,181789;36,223155;63,613602;26,727662;69,529559;34,138715;
15/10/2020 15:42:41,823;39,126575;17,039564;36,183947;36,22408;63,407829;26,727662;69,632444;34,241608;
15/10/2020 15:42:42,892;39,127038;17,038644;36,1878;36,224542;63,407829;26,727662;69,581002;34,241608;
15/10/2020 15:42:43,947;39,125958;17,037724;36,193349;36,2267;63,510715;26,779101;69,581002;34,241608;
15/10/2020 15:42:45,022;39,126421;17,038797;36,193657;36,227163;63,253499;26,727662;69,581002;34,138715;
15/10/2020 15:42:46,168;39,125341;17,040024;36,200131;36,227625;63,150613;26,727662;69,581002;34,190162;
15/10/2020 15:42:47,285;39,12457;17,040483;36,201672;36,227933;63,150613;26,676223;69,529559;34,241608;
15/10/2020 15:42:48,353;39,124261;17,04033;36,202135;36,229167;63,047726;26,727662;69,529559;34,190162;
15/10/2020 15:42:49,428;39,124261;17,04125;36,205834;36,230862;62,841953;26,624784;69,581002;34,293054;
15/10/2020 15:42:50,611;39,124107;17,039104;36,209225;36,231325;62,893397;26,779101;69,581002;34,190162;
15/10/2020 15:42:51,639;39,124107;17,040024;36,211383;36,234099;62,79051;26,779101;69,375232;34,190162;
15/10/2020 15:42:52,630;39,124878;17,04125;36,21801;36,238415;62,687624;26,676223;69,478117;34,293054;
15/10/2020 15:42:53,684;39,125649;17,041556;36,219706;36,238724;62,79051;26,727662;69,529559;34,3445;
15/10/2020 15:42:54,826;39,12457;17,041863;36,223405;36,240419;62,584737;26,676223;69,478117;34,293054;
15/10/2020 15:42:55,995;39,127192;17,044775;36,229108;36,243657;62,584737;26,933418;69,478117;34,241608;
15/10/2020 15:42:57,084;39,12966;17,044622;36,231266;36,244581;62,533294;26,727662;69,426675;34,3445;
15/10/2020 15:42:58,296;39,132746;17,044469;36,236044;36,248898;62,378964;26,676223;69,375232;34,241608;
15/10/2020 15:42:59,413;39,131666;17,044469;36,237739;36,247973;62,430408;26,727662;69,375232;34,293054;
15/10/2020 15:43:00,486;39,133517;17,046614;36,24298;36,252597;62,430408;26,676223;69,32379;34,293054;
15/10/2020 15:43:01,476;39,129969;17,045235;36,248375;36,254293;62,481851;26,521906;69,32379;34,241608;
15/10/2020 15:43:02,589;39,131666;17,045542;36,250224;36,258609;62,533294;26,727662;69,220905;34,293054;
15/10/2020 15:43:03,737;39,12966;17,044622;36,252691;36,259071;62,533294;26,624784;69,32379;34,241608;
15/10/2020 15:43:04,899;39,130277;17,045848;36,257623;36,260459;62,584737;26,676223;69,32379;34,241608;
15/10/2020 15:43:05,963;39,130123;17,045695;36,258856;36,263079;62,79051;26,779101;69,220905;34,293054;
15/10/2020 15:43:07,058;39,127963;17,045848;36,260243;36,2657;62,739067;26,83054;69,272348;34,241608;
15/10/2020 15:43:08,176;39,127655;17,046768;36,262709;36,270479;62,636181;26,727662;69,220905;34,293054;
15/10/2020 15:43:09,266;39,128581;17,046001;36,263172;36,269708;62,79051;26,779101;69,32379;34,138715;
15/10/2020 15:43:10,338;39,128272;17,046768;36,267642;36,274795;62,687624;26,676223;69,272348;34,293054;
15/10/2020 15:43:11,516;39,127192;17,046001;36,268258;36,277261;62,739067;26,779101;69,220905;34,293054;
15/10/2020 15:43:12,573;39,127501;17,045388;36,269337;36,280036;62,739067;26,676223;69,32379;34,293054;
15/10/2020 15:43:13,709;39,127655;17,043242;36,27504;36,281577;62,893397;26,727662;69,32379;34,293054;
15/10/2020 15:43:14,759;39,127963;17,044928;36,275657;36,285739;62,841953;26,727662;69,272348;34,293054;
15/10/2020 15:43:15,722;39,128889;17,044315;36,278277;36,286973;62,687624;26,624784;69,220905;34,293054;
15/10/2020 15:43:16,797;39,127038;17,043702;36,281822;36,289747;62,79051;26,727662;69,220905;34,241608;
15/10/2020 15:43:17,998;39,128735;17,042016;36,283672;36,296222;62,687624;26,676223;69,220905;34,293054;
15/10/2020 15:43:18,994;39,127809;17,04171;36,285213;36,297763;62,739067;26,779101;69,272348;34,190162;
15/10/2020 15:43:20,102;39,128426;17,042169;36,289221;36,305008;62,584737;26,676223;69,272348;34,241608;
15/10/2020 15:43:21,255;39,129198;17,042629;36,291533;36,307012;62,584737;26,779101;69,272348;34,190162;
15/10/2020 15:43:22,333;39,128735;17,043242;36,292766;36,310404;62,584737;26,727662;69,272348;34,190162;
15/10/2020 15:43:23,482;39,129198;17,040483;36,295849;36,316416;62,739067;26,727662;69,118021;34,241608;
15/10/2020 15:43:24,538;39,130586;17,040637;36,297698;36,319653;62,739067;26,779101;69,169463;34,241608;
15/10/2020 15:43:25,616;39,130432;17,040024;36,301089;36,323044;62,687624;26,727662;69,169463;34,293054;
15/10/2020 15:43:26,738;39,12966;17,040024;36,307101;36,328594;62,739067;26,624784;69,169463;34,241608;
15/10/2020 15:43:27,710;39,130123;17,039564;36,309875;36,331214;62,687624;26,676223;69,169463;34,293054;
15/10/2020 15:43:28,846;39,128735;17,040637;36,312341;36,336301;62,584737;26,779101;69,169463;34,293054;
15/10/2020 15:43:29,904;39,130895;17,041403;36,322977;36,342159;62,533294;26,624784;69,169463;34,3445;
15/10/2020 15:43:31,065;39,131512;17,041863;36,326214;36,346321;62,584737;26,727662;69,118021;34,3445;
15/10/2020 15:43:32,138;39,129352;17,041863;36,331146;36,346321;62,533294;26,779101;69,118021;34,241608;
15/10/2020 15:43:33,298;39,131203;17,043855;36,337928;36,352796;62,584737;26,727662;69,272348;34,293054;
15/10/2020 15:43:34,376;39,131512;17,044775;36,340857;36,354491;62,481851;26,727662;69,118021;34,293054;
15/10/2020 15:43:35,441;39,133363;17,046461;36,348256;36,35742;62,636181;26,727662;69,169463;34,190162;
15/10/2020 15:43:36,550;39,133363;17,047841;36,350568;36,362661;62,79051;26,727662;69,118021;34,190162;
15/10/2020 15:43:37,650;39,133209;17,047228;36,353651;36,363432;62,687624;26,779101;69,015136;34,3445;
15/10/2020 15:43:38,630;39,13398;17,047994;36,356733;36,367749;62,687624;26,779101;69,118021;34,3445;
15/10/2020 15:43:39,797;39,133671;17,048147;36,363362;36,37746;62,739067;26,727662;69,066578;34,241608;
15/10/2020 15:43:40,861;39,136603;17,047994;36,365674;36,38116;62,893397;26,727662;69,066578;34,293054;
15/10/2020 15:43:42,080;39,137374;17,051366;36,373689;36,38933;62,79051;26,727662;69,169463;34,3445;
15/10/2020 15:43:43,191;39,137065;17,052132;36,376001;36,392567;62,893397;26,779101;69,220905;34,293054;
15/10/2020 15:43:44,289;39,139225;17,055198;36,38155;36,402896;62,841953;26,727662;69,169463;34,3445;
15/10/2020 15:43:45,285;39,139842;17,054432;36,384016;36,406287;62,79051;26,727662;69,169463;34,395946;
15/10/2020 15:43:46,344;39,139842;17,054432;36,385558;36,410912;62,893397;26,727662;69,169463;34,395946;
15/10/2020 15:43:47,530;39,138917;17,055351;36,390028;36,412454;62,893397;26,779101;69,220905;34,3445;
15/10/2020 15:43:48,735;39,139071;17,057344;36,398968;36,421857;62,79051;26,624784;69,118021;34,3445;
15/10/2020 15:43:49,853;39,141539;17,058417;36,401897;36,423245;62,996283;26,779101;69,169463;34,3445;
15/10/2020 15:43:51,008;39,144316;17,063322;36,410221;36,431415;62,841953;26,624784;69,169463;34,3445;
15/10/2020 15:43:52,058;39,145859;17,065468;36,414537;36,436502;62,996283;26,676223;69,220905;34,395946;
15/10/2020 15:43:53,163;39,151104;17,070526;36,423169;36,442823;62,94484;26,727662;69,118021;34,3445;
15/10/2020 15:43:54,254;39,150178;17,073132;36,425943;36,445752;62,996283;26,779101;69,118021;34,3445;
15/10/2020 15:43:55,411;39,154498;17,076504;36,42918;36,448989;62,79051;26,676223;69,118021;34,3445;
15/10/2020 15:43:56,541;39,157892;17,080489;36,435808;36,456697;62,79051;26,83054;69,066578;34,293054;
15/10/2020 15:43:57,688;39,160052;17,085087;36,43997;36,460088;62,893397;26,779101;69,118021;34,293054;
15/10/2020 15:43:58,896;39,164525;17,088613;36,445057;36,467796;62,94484;26,727662;69,169463;34,3445;
15/10/2020 15:43:59,970;39,16576;17,093211;36,449527;36,471804;62,841953;26,779101;69,169463;34,3445;
15/10/2020 15:44:01,133;39,168074;17,09505;36,453227;36,473654;62,893397;26,727662;69,118021;34,395946;
15/10/2020 15:44:02,229;39,169616;17,097656;36,457543;36,481825;62,841953;26,779101;69,169463;34,3445;
15/10/2020 15:44:03,293;39,171622;17,098423;36,45893;36,48275;62,739067;26,779101;68,963694;34,3445;
15/10/2020 15:44:04,396;39,172393;17,101335;36,459547;36,483212;62,533294;26,727662;68,912252;34,3445;
15/10/2020 15:44:05,516;39,173473;17,103634;36,464942;36,489224;62,636181;26,727662;69,066578;34,293054;
15/10/2020 15:44:06,772;39,173319;17,1044;36,467562;36,490766;62,481851;26,779101;68,963694;34,3445;
15/10/2020 15:44:07,871;39,174553;17,10624;36,470645;36,494928;62,430408;26,779101;69,015136;34,3445;
15/10/2020 15:44:08,877;39,17301;17,107466;36,473265;36,497087;62,430408;26,779101;68,963694;34,3445;
15/10/2020 15:44:09,900;39,17193;17,10624;36,476194;36,50017;62,481851;26,83054;68,963694;34,087269;
15/10/2020 15:44:10,995;39,173627;17,10624;36,479277;36,502174;62,430408;26,779101;69,066578;34,395946;
15/10/2020 15:44:12,056;39,172393;17,10716;36,484672;36,507107;62,430408;26,727662;69,066578;34,395946;
15/10/2020 15:44:13,127;39,172702;17,108079;36,488063;36,508649;62,481851;26,779101;69,066578;34,447392;
15/10/2020 15:44:14,217;39,173165;17,108692;36,49315;36,512657;62,533294;26,881979;69,015136;34,447392;
