Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
18/09/2020 14:58:44,320;37,924881;-24,426598;34,496625;32,359206;60,835668;25,853198;73,181963;31,103396;
18/09/2020 14:58:45,320;37,923338;-24,424176;34,494006;32,359514;60,835668;25,904637;73,181963;31,103396;
18/09/2020 14:58:46,319;37,92411;-24,445676;34,496009;32,35859;60,784225;25,853198;73,284848;31,051949;
18/09/2020 14:58:47,320;37,924881;-24,442042;34,494776;32,361053;60,784225;25,853198;73,181963;31,051949;
18/09/2020 14:58:48,320;37,924264;-24,444313;34,493852;32,359822;60,732781;25,853198;73,079079;31,103396;
18/09/2020 14:58:49,320;37,925343;-24,450824;34,492928;32,360745;60,732781;25,853198;73,233406;31,103396;
18/09/2020 14:58:50,320;37,926114;-24,443405;34,491079;32,360591;60,835668;26,007515;73,181963;31,103396;
18/09/2020 14:58:51,320;37,927656;-24,448856;34,489693;32,361207;61,092884;25,956076;73,130521;31,051949;
18/09/2020 14:58:52,320;37,92596;-24,445827;34,491541;32,361823;60,887111;25,904637;73,233406;31,103396;
18/09/2020 14:58:53,320;37,928119;-24,44931;34,49339;32,362747;60,835668;25,801759;73,233406;30,949057;
18/09/2020 14:58:54,320;37,926268;-24,452338;34,493852;32,363825;60,835668;25,904637;73,181963;31,103396;
18/09/2020 14:58:55,320;37,927965;-24,452792;34,498782;32,362285;60,835668;25,956076;73,181963;31,103396;
18/09/2020 14:58:56,320;37,927348;-24,444313;34,502325;32,361515;60,835668;25,956076;73,130521;31,051949;
18/09/2020 14:58:57,319;37,927348;-24,459303;34,502325;32,361515;60,938554;25,956076;74,056483;31,051949;
18/09/2020 14:58:58,320;37,92889;-24,453398;34,502633;32,361361;61,092884;25,904637;73,130521;31,103396;
18/09/2020 14:58:59,320;37,927965;-24,450218;34,500168;32,361053;61,041441;25,956076;73,079079;31,154842;
18/09/2020 14:59:00,320;37,927965;-24,444616;34,499706;32,358436;60,938554;25,801759;73,079079;31,051949;
18/09/2020 14:59:01,320;37,930124;-24,44507;34,49832;32,358436;61,092884;25,956076;73,181963;31,154842;
18/09/2020 14:59:02,320;37,931358;-24,442345;34,497241;32,358436;61,092884;25,956076;73,027636;31,051949;
18/09/2020 14:59:03,320;37,932591;-24,444313;34,498011;32,356434;61,144327;25,956076;73,130521;31,051949;
18/09/2020 14:59:04,320;37,933825;-24,447947;34,496317;32,355664;60,887111;25,904637;73,233406;31,257734;
18/09/2020 14:59:05,320;37,934288;-24,443102;34,495855;32,354587;60,887111;25,853198;73,079079;31,103396;
18/09/2020 14:59:06,319;37,935984;-24,436743;34,493698;32,355202;60,784225;25,853198;73,181963;31,051949;
18/09/2020 14:59:07,320;37,93768;-24,437348;34,49339;32,354895;60,527009;25,853198;73,181963;31,154842;
18/09/2020 14:59:08,319;37,940148;-24,4322;34,48846;32,35551;60,681338;25,956076;73,130521;31,103396;
18/09/2020 14:59:09,320;37,940919;-24,433109;34,48846;32,356126;60,629895;25,956076;73,181963;31,051949;
18/09/2020 14:59:10,321;37,941227;-24,427052;34,485841;32,35859;60,629895;25,956076;73,181963;31,206288;
18/09/2020 14:59:11,320;37,942307;-24,425538;34,483838;32,357512;60,681338;25,956076;73,181963;31,103396;
18/09/2020 14:59:12,320;37,944466;-24,424933;34,480603;32,358282;60,629895;25,853198;73,130521;31,103396;
18/09/2020 14:59:13,320;37,945083;-24,415091;34,478909;32,359052;60,527009;25,801759;73,181963;31,103396;
18/09/2020 14:59:14,321;37,945699;-24,422056;34,477368;32,359668;60,629895;25,904637;73,130521;31,051949;
18/09/2020 14:59:15,319;37,948013;-24,421147;34,47629;32,359206;60,629895;25,956076;73,233406;31,154842;
18/09/2020 14:59:16,320;37,948475;-24,419633;34,476906;32,362285;60,629895;25,904637;73,233406;31,206288;
18/09/2020 14:59:17,321;37,948784;-24,420087;34,476598;32,365057;60,629895;25,904637;73,181963;31,103396;
18/09/2020 14:59:18,320;37,951251;-24,417513;34,477214;32,365518;60,578452;26,264711;73,284848;31,206288;
18/09/2020 14:59:19,320;37,949863;-24,42251;34,478601;32,368752;60,784225;25,956076;73,284848;31,103396;
18/09/2020 14:59:20,320;37,950017;-24,418573;34,476598;32,371677;60,784225;25,904637;73,233406;31,154842;
18/09/2020 14:59:21,320;37,951251;-24,420996;34,475828;32,376296;60,887111;26,007515;73,33629;31,257734;
18/09/2020 14:59:22,320;37,950326;-24,418573;34,475828;32,37722;60,887111;25,904637;73,387733;31,154842;
18/09/2020 14:59:23,320;37,950017;-24,422661;34,475982;32,380762;60,732781;25,904637;73,233406;31,103396;
18/09/2020 14:59:24,320;37,951714;-24,420996;34,475366;32,381839;60,784225;25,904637;73,284848;31,154842;
18/09/2020 14:59:25,320;37,952177;-24,431595;34,475828;32,385535;60,732781;25,956076;73,644944;31,154842;
18/09/2020 14:59:26,320;37,95156;-24,418422;34,476752;32,385843;60,887111;25,904637;73,181963;31,103396;
18/09/2020 14:59:27,320;37,951714;-24,421147;34,47629;32,389076;60,887111;26,007515;73,387733;31,206288;
18/09/2020 14:59:28,320;37,952331;-24,418422;34,475674;32,389692;60,835668;25,904637;73,233406;31,206288;
18/09/2020 14:59:29,320;37,952639;-24,419482;34,474903;32,393541;60,784225;25,904637;73,439175;31,154842;
18/09/2020 14:59:30,320;37,953256;-24,424176;34,475057;32,392925;60,681338;25,956076;73,439175;31,206288;
18/09/2020 14:59:31,319;37,954181;-24,422964;34,471822;32,392925;60,681338;25,904637;73,644944;31,206288;
18/09/2020 14:59:32,321;37,953564;-24,420239;34,472284;32,394003;60,629895;25,956076;73,387733;31,154842;
18/09/2020 14:59:33,320;37,955415;-24,419785;34,47213;32,392925;60,681338;26,007515;73,284848;31,154842;
18/09/2020 14:59:34,320;37,953256;-24,415091;34,47213;32,394619;60,527009;25,904637;73,284848;31,257734;
18/09/2020 14:59:35,320;37,955415;-24,421602;34,471822;32,393387;60,321236;25,956076;73,233406;31,154842;
18/09/2020 14:59:36,320;37,956649;-24,415545;34,470898;32,392463;60,321236;25,853198;73,284848;31,257734;
18/09/2020 14:59:37,320;37,95742;-24,415091;34,470128;32,39154;60,321236;25,956076;73,233406;31,206288;
18/09/2020 14:59:38,320;37,95927;-24,414485;34,463966;32,391078;60,321236;25,956076;73,284848;31,206288;
18/09/2020 14:59:39,320;37,958654;-24,414334;34,462271;32,390462;60,269792;25,904637;73,33629;31,154842;
18/09/2020 14:59:40,321;37,95927;-24,413274;34,460114;32,388768;60,06402;25,904637;73,284848;31,257734;
18/09/2020 14:59:41,321;37,959425;-24,415999;34,458882;32,386612;60,012576;25,904637;73,284848;31,154842;
18/09/2020 14:59:42,320;37,960041;-24,412365;34,455493;32,384303;60,012576;26,007515;73,33629;31,206288;
18/09/2020 14:59:43,320;37,960196;-24,40858;34,452412;32,381377;60,06402;25,956076;73,233406;31,154842;
18/09/2020 14:59:44,320;37,960041;-24,410094;34,451641;32,381839;60,166906;25,956076;73,284848;31,206288;
18/09/2020 14:59:45,320;37,959425;-24,403281;34,450717;32,381223;60,115463;25,904637;73,284848;31,206288;
18/09/2020 14:59:46,320;37,960196;-24,404946;34,450255;32,380146;60,06402;25,904637;73,284848;31,206288;
18/09/2020 14:59:47,320;37,95742;-24,410397;34,450409;32,37953;60,06402;25,853198;73,387733;31,257734;
18/09/2020 14:59:48,320;37,959425;-24,410094;34,451795;32,379376;59,961133;25,853198;73,284848;31,154842;
18/09/2020 14:59:49,320;37,957574;-24,408883;34,452874;32,379684;60,06402;26,058954;73,284848;31,154842;
18/09/2020 14:59:50,320;37,958037;-24,405552;34,45503;32,377682;60,06402;26,007515;73,33629;31,257734;
18/09/2020 14:59:51,320;37,956957;-24,407974;34,455955;32,376296;60,115463;25,904637;73,284848;31,206288;
18/09/2020 14:59:52,320;37,955723;-24,413425;34,455801;32,378144;60,06402;26,007515;73,284848;31,154842;
18/09/2020 14:59:53,320;37,955878;-24,409337;34,457187;32,378452;60,06402;25,853198;73,33629;31,257734;
18/09/2020 14:59:54,320;37,953256;-24,407066;34,458882;32,378606;60,012576;25,904637;73,233406;31,206288;
18/09/2020 14:59:55,320;37,953719;-24,414939;34,460268;32,379838;60,115463;25,956076;73,233406;31,051949;
18/09/2020 14:59:56,320;37,952022;-24,41176;34,463812;32,381377;60,166906;25,956076;73,33629;31,257734;
18/09/2020 14:59:57,319;37,951251;-24,412517;34,46489;32,383379;60,218349;25,956076;73,284848;31,206288;
18/09/2020 14:59:58,320;37,950634;-24,412668;34,467663;32,384765;60,321236;26,007515;73,387733;31,206288;
18/09/2020 14:59:59,320;37,951714;-24,405552;34,470282;32,389076;60,372679;25,956076;73,387733;31,206288;
18/09/2020 15:00:00,321;37,949863;-24,4054;34,471052;32,39077;60,527009;26,007515;73,233406;31,154842;
18/09/2020 15:00:01,320;37,950326;-24,403886;34,470898;32,39077;60,629895;25,956076;73,284848;31,154842;
18/09/2020 15:00:02,320;37,949092;-24,408731;34,470436;32,392463;60,578452;25,956076;73,439175;31,257734;
18/09/2020 15:00:03,320;37,949401;-24,409489;34,468433;32,394003;60,835668;26,007515;73,284848;31,206288;
18/09/2020 15:00:04,320;37,94755;-24,409034;34,468279;32,393079;60,784225;25,956076;73,233406;31,206288;
18/09/2020 15:00:05,321;37,949555;-24,410246;34,46566;32,394465;60,887111;25,904637;73,33629;31,206288;
18/09/2020 15:00:06,320;37,948475;-24,412517;34,464428;32,395543;60,887111;25,956076;73,387733;31,206288;
18/09/2020 15:00:07,320;37,948475;-24,413274;34,464428;32,394773;60,989998;26,007515;73,33629;31,257734;
18/09/2020 15:00:08,320;37,95048;-24,413274;34,463812;32,398468;60,887111;25,956076;73,33629;31,257734;
18/09/2020 15:00:09,319;37,949555;-24,417211;34,463195;32,398314;60,989998;25,956076;73,233406;31,154842;
18/09/2020 15:00:10,320;37,949863;-24,415394;34,464428;32,399854;60,887111;25,904637;73,387733;31,360626;
18/09/2020 15:00:11,320;37,949555;-24,416908;34,46566;32,399854;60,784225;25,956076;73,542059;31,257734;
18/09/2020 15:00:12,320;37,948013;-24,41282;34,469357;32,402164;60,732781;25,956076;73,387733;31,257734;
18/09/2020 15:00:13,320;37,949092;-24,415091;34,46982;32,403549;60,784225;25,956076;73,439175;31,257734;
18/09/2020 15:00:14,320;37,948938;-24,40752;34,470898;32,404165;60,784225;26,007515;73,439175;31,360626;
18/09/2020 15:00:15,320;37,950017;-24,409791;34,471206;32,406167;60,681338;25,956076;73,387733;31,257734;
18/09/2020 15:00:16,320;37,950789;-24,407823;34,470436;32,405705;60,629895;25,956076;73,439175;31,257734;
18/09/2020 15:00:17,320;37,950943;-24,405098;34,469203;32,406321;60,629895;25,904637;73,644944;31,30918;
18/09/2020 15:00:18,320;37,952948;-24,405855;34,466893;32,406629;60,578452;25,853198;73,542059;31,206288;
18/09/2020 15:00:19,320;37,953256;-24,405098;34,465198;32,406321;60,527009;25,956076;73,644944;31,257734;
18/09/2020 15:00:20,320;37,954952;-24,401615;34,464736;32,407399;60,578452;26,007515;73,593502;31,257734;
18/09/2020 15:00:21,320;37,95634;-24,406157;34,463812;32,409554;60,527009;25,956076;73,542059;31,257734;
18/09/2020 15:00:22,320;37,956649;-24,402524;34,463966;32,408322;60,475565;25,853198;73,593502;31,257734;
18/09/2020 15:00:23,320;37,957728;-24,402524;34,465968;32,408476;60,321236;26,007515;73,644944;31,257734;
18/09/2020 15:00:24,320;37,958345;-24,405249;34,466584;32,407553;60,115463;25,904637;73,542059;31,206288;
18/09/2020 15:00:25,320;37,957882;-24,401766;34,468279;32,410324;60,166906;25,956076;73,593502;31,30918;
18/09/2020 15:00:26,319;37,957882;-24,40434;34,46982;32,411402;60,269792;26,007515;73,696386;31,30918;
18/09/2020 15:00:27,320;37,957111;-24,403583;34,47136;32,412172;60,269792;25,956076;73,542059;31,257734;
18/09/2020 15:00:28,320;37,956957;-24,401615;34,471822;32,414327;60,012576;25,956076;73,542059;31,257734;
18/09/2020 15:00:29,320;37,958808;-24,401312;34,473055;32,415867;59,858247;25,904637;73,593502;31,257734;
18/09/2020 15:00:30,321;37,958499;-24,406612;34,473517;32,418639;59,858247;25,956076;73,542059;31,154842;
18/09/2020 15:00:31,320;37,958191;-24,407823;34,475366;32,420948;59,961133;25,956076;73,593502;31,257734;
18/09/2020 15:00:32,320;37,958037;-24,410548;34,477676;32,42218;59,961133;26,058954;73,593502;31,30918;
18/09/2020 15:00:33,320;37,957574;-24,410851;34,475674;32,424336;60,06402;26,007515;73,490617;31,257734;
18/09/2020 15:00:34,320;37,957882;-24,412365;34,475057;32,425721;60,166906;25,904637;73,593502;31,257734;
18/09/2020 15:00:35,320;37,958654;-24,415999;34,471822;32,426953;60,218349;26,007515;73,593502;31,360626;
18/09/2020 15:00:36,320;37,959579;-24,413879;34,470898;32,429109;60,166906;25,956076;73,490617;31,257734;
18/09/2020 15:00:37,320;37,959733;-24,416454;34,469049;32,432342;60,321236;26,007515;73,593502;31,257734;
18/09/2020 15:00:38,320;37,959425;-24,411457;34,46643;32,43342;60,218349;26,007515;73,747829;31,257734;
18/09/2020 15:00:39,320;37,961275;-24,412214;34,466276;32,435268;60,269792;25,956076;73,696386;31,257734;
18/09/2020 15:00:40,320;37,959733;-24,407217;34,465198;32,438193;60,166906;26,007515;73,799271;31,257734;
18/09/2020 15:00:41,320;37,961892;-24,403432;34,463195;32,439425;60,115463;25,904637;73,747829;31,30918;
18/09/2020 15:00:42,320;37,961275;-24,413577;34,460576;32,445276;60,06402;26,007515;73,696386;31,30918;
18/09/2020 15:00:43,320;37,962509;-24,411608;34,460268;32,447586;60,115463;26,007515;73,747829;31,206288;
18/09/2020 15:00:44,320;37,9622;-24,409943;34,457649;32,449433;60,115463;26,058954;73,696386;31,30918;
18/09/2020 15:00:45,320;37,962817;-24,410851;34,456571;32,452051;60,06402;25,956076;73,747829;31,257734;
18/09/2020 15:00:46,321;37,962972;-24,405098;34,453644;32,455592;59,90969;26,007515;73,747829;31,30918;
18/09/2020 15:00:47,320;37,962663;-24,409034;34,452874;32,458056;59,858247;26,007515;73,799271;31,412072;
18/09/2020 15:00:48,321;37,962355;-24,4054;34,451795;32,459904;59,858247;25,956076;73,644944;31,30918;
18/09/2020 15:00:49,320;37,9622;-24,404038;34,452874;32,460212;59,806803;25,956076;73,747829;31,360626;
18/09/2020 15:00:50,320;37,961892;-24,414788;34,453182;32,466525;59,858247;25,904637;73,747829;31,360626;
18/09/2020 15:00:51,320;37,960041;-24,412971;34,452566;32,467602;59,75536;25,956076;73,696386;31,30918;
18/09/2020 15:00:52,321;37,960504;-24,408126;34,452566;32,470374;59,601031;25,853198;73,644944;31,257734;
18/09/2020 15:00:53,320;37,960196;-24,411457;34,454876;32,473607;59,601031;25,956076;73,696386;31,30918;
18/09/2020 15:00:54,320;37,959733;-24,414031;34,450871;32,474531;59,652474;26,110393;73,696386;31,257734;
18/09/2020 15:00:55,320;37,957574;-24,4107;34,451179;32,477611;59,498144;26,007515;73,747829;31,30918;
18/09/2020 15:00:56,320;37,958345;-24,412668;34,451179;32,478535;59,395258;25,956076;73,696386;31,463518;
18/09/2020 15:00:57,320;37,957574;-24,416302;34,451641;32,481152;59,240928;25,956076;73,696386;31,257734;
18/09/2020 15:00:58,320;37,956186;-24,413577;34,451949;32,482846;59,395258;25,904637;73,799271;31,30918;
18/09/2020 15:00:59,320;37,955415;-24,420996;34,452258;32,484848;59,240928;25,904637;73,747829;31,360626;
18/09/2020 15:01:00,320;37,953256;-24,419936;34,451025;32,487311;59,240928;26,110393;73,799271;31,30918;
18/09/2020 15:01:01,320;37,953719;-24,425538;34,450871;32,488697;59,240928;26,007515;73,799271;31,30918;
18/09/2020 15:01:02,320;37,953564;-24,423267;34,449331;32,490545;59,240928;25,956076;73,799271;31,30918;
18/09/2020 15:01:03,319;37,953719;-24,425841;34,447944;32,495318;59,138042;25,956076;73,696386;31,360626;
18/09/2020 15:01:04,320;37,951251;-24,430989;34,44702;32,49655;58,983712;25,904637;73,747829;31,30918;
18/09/2020 15:01:05,320;37,952331;-24,418573;34,446866;32,499321;58,983712;26,007515;73,747829;31,30918;
18/09/2020 15:01:06,320;37,95156;-24,416756;34,446095;32,501169;59,138042;26,058954;73,696386;31,257734;
18/09/2020 15:01:07,319;37,951405;-24,414182;34,444247;32,505172;59,035155;26,007515;73,850713;31,30918;
18/09/2020 15:01:08,320;37,950789;-24,414182;34,443939;32,507944;58,932269;26,007515;73,696386;31,30918;
18/09/2020 15:01:09,320;37,950789;-24,416908;34,443785;32,509484;58,932269;25,801759;73,696386;31,257734;
18/09/2020 15:01:10,320;37,95048;-24,415999;34,445479;32,512717;58,983712;25,956076;73,696386;31,30918;
18/09/2020 15:01:11,320;37,949401;-24,413577;34,445787;32,510716;58,983712;25,956076;73,799271;31,412072;
18/09/2020 15:01:12,320;37,949092;-24,418119;34,444863;32,512409;59,240928;26,058954;73,644944;31,30918;
18/09/2020 15:01:13,320;37,948784;-24,417059;34,445017;32,516105;59,240928;25,956076;73,747829;31,360626;
18/09/2020 15:01:14,320;37,948784;-24,413425;34,444247;32,515335;59,240928;25,956076;73,747829;31,360626;
18/09/2020 15:01:15,320;37,950172;-24,414939;34,443631;32,517799;59,240928;26,058954;73,747829;31,30918;
18/09/2020 15:01:16,320;37,94863;-24,41933;34,44209;32,519338;59,292371;26,007515;73,747829;31,30918;
18/09/2020 15:01:17,320;37,948013;-24,418573;34,440858;32,517491;59,446701;26,110393;73,747829;31,360626;
18/09/2020 15:01:18,320;37,948321;-24,419482;34,439779;32,519338;59,652474;25,956076;73,696386;31,30918;
18/09/2020 15:01:19,320;37,947396;-24,41933;34,439625;32,520878;59,652474;26,058954;73,747829;31,360626;
18/09/2020 15:01:20,320;37,946162;-24,417059;34,436544;32,522418;59,90969;26,007515;73,696386;31,360626;
18/09/2020 15:01:21,321;37,946625;-24,423418;34,435312;32,522264;60,012576;25,956076;73,696386;31,257734;
18/09/2020 15:01:22,320;37,94755;-24,41933;34,433001;32,524266;59,90969;25,956076;73,747829;31,257734;
18/09/2020 15:01:23,320;37,946008;-24,42251;34,431769;32,524728;59,858247;26,161832;73,747829;31,360626;
18/09/2020 15:01:24,320;37,946316;-24,413425;34,426993;32,527345;59,961133;26,007515;73,696386;31,30918;
18/09/2020 15:01:25,319;37,945854;-24,423267;34,426685;32,527037;59,90969;26,007515;73,850713;31,30918;
18/09/2020 15:01:26,320;37,945854;-24,424024;34,425298;32,527191;59,961133;26,007515;73,747829;31,360626;
18/09/2020 15:01:27,320;37,946316;-24,419482;34,42268;32,527807;59,961133;25,853198;73,747829;31,412072;
18/09/2020 15:01:28,320;37,945854;-24,427052;34,420523;32,527345;60,06402;26,007515;73,747829;31,30918;
18/09/2020 15:01:29,320;37,945083;-24,416756;34,416518;32,527653;60,166906;26,007515;73,747829;31,412072;
18/09/2020 15:01:30,320;37,946625;-24,421299;34,414823;32,528269;60,06402;25,956076;73,644944;31,206288;
18/09/2020 15:01:31,320;37,945545;-24,419482;34,412666;32,527653;60,218349;25,956076;73,747829;31,360626;
18/09/2020 15:01:32,320;37,945545;-24,420542;34,41282;32,528577;60,166906;25,956076;73,696386;31,463518;
18/09/2020 15:01:33,320;37,944466;-24,427809;34,412512;32,530733;60,321236;26,058954;73,696386;31,360626;
18/09/2020 15:01:34,320;37,944466;-24,425992;34,412204;32,532426;60,321236;26,110393;73,747829;31,360626;
18/09/2020 15:01:35,320;37,942307;-24,430232;34,411126;32,535198;60,527009;26,007515;73,747829;31,30918;
18/09/2020 15:01:36,320;37,94169;-24,433563;34,410201;32,534582;60,681338;25,904637;73,747829;31,30918;
18/09/2020 15:01:37,320;37,941073;-24,438711;34,409431;32,537816;60,527009;25,956076;73,696386;31,30918;
18/09/2020 15:01:38,320;37,941073;-24,439468;34,407275;32,538586;60,578452;26,007515;73,799271;31,360626;
18/09/2020 15:01:39,321;37,940456;-24,436137;34,407891;32,539509;60,629895;26,007515;73,644944;31,360626;
18/09/2020 15:01:40,320;37,939377;-24,438711;34,405888;32,539509;60,681338;26,058954;73,850713;31,30918;
18/09/2020 15:01:41,321;37,938606;-24,442042;34,405734;32,541203;60,681338;26,110393;73,747829;31,360626;
18/09/2020 15:01:42,320;37,937372;-24,434017;34,403885;32,541357;60,629895;26,058954;73,850713;31,412072;
18/09/2020 15:01:43,320;37,937835;-24,435531;34,402807;32,541665;60,835668;26,007515;74,00504;31,30918;
18/09/2020 15:01:44,320;37,936909;-24,437954;34,402653;32,542743;60,835668;25,956076;73,902156;31,360626;
