time;sensor_PT100_1;sensor_PT100_2;sensor_PT100_3;sensor_PT100_4;sensor_humidity_1;sensor_TH_1;sensor_humidity_2;sensor_TH_2
293.0;38,603644;-14,896115;32,208773;31,11028;47,100328;27,139174;51,06177;31,051949
294.0;38,603952;-14,892623;32,196611;31,105047;47,151771;27,242052;51,010328;31,000503
295.0;38,604261;-14,894142;32,183371;31,09966;47,254658;27,190613;51,06177;31,000503
296.0;38,60349;-14,893686;32,162434;31,087809;46,945998;27,396369;51,267539;31,051949
297.0;38,60349;-14,892623;32,151812;31,081806;46,945998;27,190613;51,318982;31,051949
298.0;38,603335;-14,891712;32,142267;31,076265;46,945998;27,139174;51,421866;30,897611
299.0;38,602564;-14,891712;32,131029;31,068877;46,997442;27,242052;51,524751;30,949057
300.0;38,603335;-14,89156;32,119637;31,06149;46,945998;27,190613;51,627635;31,051949
301.0;38,603952;-14,892016;32,099162;31,048561;46,997442;27,293491;51,679078;31,000503
302.0;38,603798;-14,892168;32,088232;31,043174;46,843112;27,139174;51,73052;31,000503
303.0;38,603027;-14,891712;32,076225;31,038095;46,997442;27,293491;51,833405;31,000503
304.0;38,602718;-14,890801;32,065603;31,035325;46,997442;27,190613;51,884847;31,000503
305.0;38,603027;-14,88989;32,044051;31,026706;47,048885;27,242052;51,987732;30,949057
306.0;38,602718;-14,889435;32,033429;31,022551;46,997442;27,190613;52,193501;30,949057
307.0;38,60241;-14,888979;32,023423;31,021012;46,945998;27,242052;52,039174;30,949057
308.0;38,601484;-14,889283;32,015418;31,017626;46,997442;27,242052;52,244943;30,949057
309.0;38,60133;-14,888372;31,999562;31,012239;46,894555;27,190613;52,347828;30,949057
310.0;38,601484;-14,888068;31,994328;31,009007;46,997442;27,293491;52,347828;31,000503
311.0;38,601176;-14,889283;31,986169;31,005929;46,945998;27,499247;52,656482;30,949057
312.0;38,601947;-14,887916;31,974624;31,001157;46,997442;27,34493;52,656482;31,000503
313.0;38,602873;-14,885183;31,949532;31,001004;46,945998;27,190613;52,965135;30,949057
314.0;38,601484;-14,885183;31,941835;31,003774;47,048885;27,242052;53,119462;31,000503
315.0;38,601484;-14,883513;31,934292;31,007775;46,843112;27,242052;53,119462;31,051949
316.0;38,601484;-14,884576;31,92875;31,014394;47,100328;27,242052;53,376674;31,051949
317.0;38,60025;-14,880324;31,925056;31,021319;47,151771;27,242052;53,428116;31,051949
318.0;38,601639;-14,874251;31,920284;31,036095;47,100328;27,242052;53,428116;31,000503
319.0;38,601484;-14,87501;31,918283;31,04102;47,100328;27,293491;53,479559;31,051949
320.0;38,601176;-14,874403;31,91582;31,045021;47,048885;27,242052;53,582443;31,051949
321.0;38,602256;-14,87501;31,915204;31,050408;47,048885;27,190613;53,582443;31,051949
322.0;38,602101;-14,875466;31,911971;31,053948;47,048885;27,242052;53,685328;31,103396
323.0;38,60241;-14,875769;31,911971;31,057334;47,151771;27,242052;53,685328;30,949057
324.0;38,601947;-14,875769;31,910124;31,058873;47,254658;27,190613;53,73677;31,000503
325.0;38,603798;-14,874706;31,908585;31,059951;47,254658;27,293491;53,73677;31,051949
326.0;38,603644;-14,873188;31,902735;31,06149;47,306101;27,242052;53,73677;31,051949
327.0;38,604723;-14,872125;31,90058;31,061336;47,357544;27,242052;53,839655;31,000503
328.0;38,604106;-14,873188;31,897347;31,061798;47,203215;27,242052;53,891097;31,051949
329.0;38,604878;-14,871366;31,895038;31,06072;47,254658;27,34493;53,891097;31,051949
330.0;38,604878;-14,871973;31,889343;31,056257;47,254658;27,242052;53,839655;31,154842
331.0;38,603181;-14,869544;31,885802;31,056257;47,203215;27,293491;53,891097;31,103396
332.0;38,604723;-14,871366;31,883032;31,054256;47,306101;27,242052;54,045424;31,000503
333.0;38,605032;-14,871821;31,879029;31,051332;47,203215;27,190613;53,993982;31,000503
334.0;38,602873;-14,868329;31,876566;31,049947;47,357544;27,190613;54,148309;30,949057
335.0;38,605495;-14,870607;31,87318;31,04456;47,357544;27,242052;54,199751;31,000503
336.0;38,606266;-14,866811;31,868254;31,042559;47,408987;27,242052;54,302636;31,103396
337.0;38,607037;-14,866811;31,865175;31,037942;47,306101;27,190613;54,456962;31,051949
338.0;38,606266;-14,867114;31,863174;31,037942;47,563317;27,242052;54,40552;31,000503
339.0;38,605649;-14,867722;31,858248;31,037326;47,563317;27,242052;54,611289;31,103396
340.0;38,60642;-14,867722;31,854862;31,037942;47,563317;27,190613;54,611289;31,103396
341.0;38,605649;-14,867114;31,852091;31,042867;47,717647;27,293491;54,714174;31,051949
342.0;38,606729;-14,867722;31,849012;31,049023;47,76909;27,139174;54,868501;31,051949
343.0;38,605186;-14,866507;31,843317;31,058104;47,717647;27,242052;54,919943;31,154842
344.0;38,604878;-14,868329;31,840392;31,063491;47,717647;27,242052;55,022828;31,103396
345.0;38,604569;-14,86757;31,839468;31,067031;47,92342;27,242052;55,177155;31,051949
346.0;38,603335;-14,866203;31,834235;31,069801;47,974863;27,242052;55,125712;31,051949
347.0;38,601947;-14,864989;31,828539;31,078112;48,180636;27,242052;55,280039;31,051949
348.0;38,602564;-14,865141;31,82777;31,083345;48,077749;27,242052;55,280039;31,051949
349.0;38,601176;-14,866052;31,825307;31,08827;48,283522;27,293491;55,485809;31,051949
350.0;38,598708;-14,867722;31,822844;31,088886;48,232079;27,242052;55,588693;31,051949
351.0;38,597474;-14,869696;31,818842;31,091349;48,386409;27,242052;55,537251;31,360626
352.0;38,59624;-14,870759;31,81253;31,091502;48,334965;27,293491;55,691578;31,103396
353.0;38,596703;-14,869848;31,80976;31,091656;48,180636;27,190613;55,794463;31,051949
354.0;38,595777;-14,870455;31,808066;31,090271;48,489295;27,293491;55,74302;31,051949
355.0;38,595469;-14,87091;31,805911;31,088424;48,437852;27,242052;55,845905;31,051949
356.0;38,593926;-14,870455;31,7996;31,085192;48,437852;27,242052;55,845905;31,051949
357.0;38,596086;-14,871062;31,795752;31,083807;48,386409;27,190613;55,948789;31,000503
