time;sensor_PT100_1;sensor_PT100_3;sensor_PT100_4;sensor_humidity_1;sensor_TH_1;sensor_humidity_2;sensor_TH_2 
4445.8;40,87;35,82;34,00;48,18;26,11;61,04;31,72 
4447.0;40,86;35,83;34,01;48,13;26,11;60,94;31,77 
4448.0;40,87;35,83;34,01;48,13;26,16;60,89;31,67 
4449.1;40,87;35,83;34,02;47,97;26,01;60,89;31,72 
4450.2;40,87;35,83;34,02;48,28;26,11;60,89;31,82 
4451.3;40,87;35,83;34,03;48,23;26,11;60,99;31,72 
4452.4;40,87;35,83;34,03;48,18;26,11;60,94;31,62 
4453.5;40,87;35,84;34,04;48,13;26,11;60,78;31,67 
4454.6;40,87;35,84;34,05;48,23;26,11;60,73;31,62 
4455.6;40,87;35,84;34,05;48,18;26,11;60,78;31,77 
4456.7;40,87;35,84;34,06;48,18;26,11;60,73;31,67 
4457.8;40,87;35,85;34,06;48,23;26,11;60,68;31,72 
4458.9;40,87;35,85;34,06;48,18;26,11;60,73;31,67 
4460.0;40,87;35,85;34,07;48,18;26,06;60,68;31,67 
4461.1;40,87;35,86;34,07;48,23;26,11;60,73;31,67 
4462.1;40,87;35,86;34,07;48,08;26,16;60,78;31,72 
4463.2;40,87;35,86;34,08;48,08;26,16;60,89;31,72 
4464.3;40,87;35,86;34,08;48,13;26,06;60,89;31,67 
4465.5;40,87;35,86;34,08;48,18;26,16;60,89;31,62 
4466.5;40,87;35,87;34,09;48,18;26,11;60,89;31,62 
4467.6;40,87;35,87;34,09;48,23;26,11;60,99;31,72 
4469.1;40,86;35,87;34,09;48,13;26,11;60,94;31,77 
4470.2;40,86;35,87;34,10;48,18;26,11;60,89;31,72 
4471.3;40,86;35,88;34,10;48,18;26,11;60,99;31,77 
